latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,Result,Season
0.53556365,0.8665386,0.0,0.87247586,1.3216007,1.7331595,0.0,0.19688118,0.0,0.55793524,0.7452814,0.0,0.3352169,0.23822528,0.0,1.6830664,1,2007
0.0,0.70795745,0.17154479,0.3862687,0.0,1.0027407,0.0,0.26448202,0.0,0.31096375,1.4273957,1.6475102,0.0,0.09576714,0.96925765,1.5586073,0,2007
0.7992428,0.5227017,0.6255019,0.27430844,1.8110201,1.154943,0.0,0.0210796,0.0,0.6281081,1.3347499,0.36377114,0.72654456,0.67788374,0.0,1.6384946,1,2007
1.559381,0.93147004,1.302737,0.4171176,2.0827603,1.7002554,1.6320013,1.3984611,2.3949633,0.28692085,0.40609503,0.0,2.4688776,1.0914587,0.0,1.2606022,1,2007
0.90317154,1.0128119,0.3887745,1.0697969,1.6500504,1.0077143,0.08471484,1.2838424,1.2295797,0.46118814,0.6266501,0.22714132,2.2781637,1.023353,0.0,1.7145267,0,2007
0.5856297,1.4926177,1.2687416,1.2973765,1.8953099,1.645445,1.507387,1.7328323,0.837634,0.37557805,0.0,0.0,2.1317875,1.0603259,0.0,1.5058649,0,2007
0.5780911,1.4606442,1.5292288,0.19267207,0.21338597,1.854697,0.0,1.1519393,0.0,0.11234957,0.035498142,0.2796266,0.0,0.49717912,0.2092306,1.3173351,0,2007
1.2603209,0.9890179,0.0,1.2034438,0.98339736,0.6300838,0.0,1.759593,0.0028330088,0.5982114,0.5455692,0.0,0.811517,0.25680816,0.0,1.9754708,0,2007
0.87629175,1.028388,0.04244876,1.1351991,1.6963364,0.8878636,0.0,1.2044562,0.2377021,0.53772354,0.97190255,0.0,1.3555179,0.52269435,0.0,1.6719859,1,2007
0.7127672,0.99959207,1.3102612,1.3491466,1.3702385,1.4113417,0.0,1.6568239,0.0,0.49109688,0.0,0.0,1.3378626,0.85809064,0.0,1.7414145,0,2007
0.89006525,1.278868,1.1332343,1.7599742,0.0,0.6495725,0.0,0.0,0.0,0.69609624,1.2903235,0.0,0.0,0.0,4.167742,2.53625,0,2007
0.48163256,1.0876567,0.72060716,0.63005555,0.9034413,1.301392,0.0,1.2603391,0.0,0.6187234,0.27996513,0.0,0.21506396,0.14403325,0.0,1.5482358,2,2007
1.1776724,0.6440202,0.7591964,0.1911386,0.5617362,1.3304446,4.66611,1.92506,5.999912,0.0,0.30658585,0.0,2.0919173,3.0090642,0.0,1.514849,2,2007
1.9131566,0.13797522,0.39320594,1.281975,1.3453019,1.4046509,0.0,0.9977542,0.0,0.53161705,0.23286423,0.3194276,2.2491813,1.627182,0.0,2.0634496,0,2007
0.9151497,0.9198189,0.0,1.0168213,0.8621744,0.037755907,0.0,0.6886606,0.0,0.41645205,1.6509295,0.0,0.0,0.5355532,0.0,2.5776362,0,2007
1.3069997,0.7055657,1.6087016,1.1840873,1.6758059,1.7548078,0.118043005,1.7347629,0.29665333,0.1760202,0.0,0.0,2.5784328,1.6582763,0.0,1.5544152,1,2007
0.93354005,0.76118636,0.68337023,0.0,0.19093013,0.5639427,0.0,0.9521638,0.0,0.6808114,0.836577,0.23735172,0.0,0.0,0.25213122,1.986233,0,2007
1.1892306,0.86073714,1.958842,0.803986,0.94261074,1.0608163,0.0,1.4417496,0.0,0.30593914,0.0,0.0,0.7044695,0.56959945,0.0,1.8059425,1,2007
0.7387681,1.2095357,1.7968707,0.57716024,0.0,0.6357387,0.0,1.4378315,0.0,0.453156,0.19539768,0.075602144,0.0,0.031359315,2.3041582,2.0549717,2,2007
0.6672252,1.3410807,0.2816099,0.5281408,1.1569234,1.6118569,0.0,1.3637204,0.0,0.88852996,0.18011868,0.0,0.26250848,0.012632012,0.0,1.5394461,2,2007
0.72074586,0.56092286,1.8454988,0.2591721,0.0,0.79538906,0.0,1.6090953,0.0,0.3636916,0.5626094,0.0,0.0,0.1530909,1.853154,1.6215656,0,2007
0.024484992,1.3036218,1.5860652,0.021609128,0.61230385,1.3042083,0.0,0.86247593,0.0,0.0,1.8072376,3.6474686,0.0,0.28870273,0.0,0.7971902,0,2007
1.3040284,1.8434458,2.5726633,0.5491953,1.7034714,2.1015499,3.6631422,2.660207,2.208747,0.008633673,0.21320668,0.0,2.4911764,2.7904334,0.0,1.2670038,0,2007
1.199904,1.5341433,1.7790719,0.26208997,1.9116014,2.5567422,1.9089607,1.857062,1.6995013,0.0,0.15117517,0.0,1.7266755,0.652825,0.0,0.80607414,2,2007
1.0714619,0.8717227,0.3406883,0.82182974,1.4271576,1.0312511,0.0,1.0173913,1.3020432,0.0,0.6657189,0.46131092,1.7202635,0.460888,0.0,1.6210297,2,2007
0.9686542,1.0145996,0.742608,0.62294453,2.1767435,1.0520296,0.16830279,1.2722788,0.81439257,0.31496453,1.1662228,0.0,1.7926376,0.86616576,0.0,1.2696306,2,2007
1.2545435,0.4710228,0.82365304,0.6779495,0.7098931,0.4755175,0.0,0.9921631,0.0,0.43766338,0.6657824,0.7836183,0.2491951,0.15847111,0.0,2.0351553,1,2007
0.985646,1.0574952,1.7366662,0.8755952,1.5267189,2.0311515,0.0,1.6698622,0.0,0.42935693,0.0,0.0,1.2595667,1.1448982,0.0,1.3797084,1,2007
1.6251235,1.0258267,0.0,0.9690436,1.7662276,0.1461525,0.0,0.7619724,0.1457943,0.24345905,2.2135587,0.0,0.8759507,0.47983074,0.0,2.3044755,1,2007
0.39493984,0.77377486,1.2450967,1.2329066,1.2575495,1.7171681,0.0,0.8249116,0.38123074,0.41479856,0.0,0.21744189,2.0526264,0.85136765,0.0,1.4917352,2,2007
0.6722588,1.6457803,0.8069597,0.82824326,2.5405602,1.2942612,1.2375299,1.3114319,1.0216665,0.42586264,1.1194754,0.0,1.5473553,0.66242826,0.0,1.0778319,1,2007
1.2826116,1.0240349,0.0,0.8472087,0.9782928,0.36449897,0.0,1.6374764,5.5736837,0.1608774,0.04363507,2.6807864,3.8492343,0.93303865,0.0,2.01487,0,2007
1.3545849,0.5283786,1.5090141,1.0812215,0.0,0.49146402,0.0,1.969949,0.0,0.23456484,0.0,0.0,0.27383742,1.1711553,0.280655,2.2823682,0,2007
1.6484251,0.9964658,1.1181595,0.48214394,2.3123233,1.3360763,1.9963183,1.2882986,1.2368731,0.20270485,0.8717108,0.0,1.7002561,1.5744095,0.0,1.4100165,1,2007
0.36903608,1.1388683,1.0328969,0.66416496,1.5305157,1.5133144,0.0,0.9970702,0.0,0.5720745,0.40576127,0.0,0.8826186,0.4685404,0.0,1.3424908,2,2007
0.46152416,0.7459001,1.1563022,0.78917104,1.391896,1.70655,0.0,0.5289142,0.0,0.66727823,0.121849924,0.0,0.5930769,0.25569773,0.0,1.5207993,0,2007
1.1304843,1.124879,1.7134968,0.0,0.76480937,1.6556176,0.0,1.5429852,0.0,0.0,0.26883358,1.3757217,0.0,0.0,0.0,1.0691258,0,2007
0.843605,1.2008317,1.5552496,1.4618325,0.5084576,0.8642721,0.0,1.6676332,2.0572176,0.0,0.0,0.9092117,1.9761214,0.23954523,0.0,1.837001,0,2007
0.9592865,0.44622684,1.6845022,0.4841978,0.01923877,1.3911575,0.0,0.54817694,0.0,0.6565633,0.0,0.09682006,0.0,0.06670767,0.36422455,1.9295018,0,2007
1.4404627,1.4566249,2.5080526,0.4392858,1.9039712,1.9259539,0.9951226,2.3145306,1.3447161,0.09529632,0.36719424,0.0,2.040019,0.92154866,0.0,0.88592863,1,2007
0.37120518,0.32756948,2.0116978,1.3411994,0.0,1.0639756,0.0,1.3362076,0.0,0.098450005,0.0,0.0,0.0,1.4253794,1.6673386,1.7675791,0,2007
1.6628354,2.269861,2.9583814,2.7819662,0.0,2.2852664,0.0,0.26623845,0.0,0.04221964,1.8667457,0.0,0.0,0.12520933,7.812033,1.5099618,0,2007
0.0,0.9380625,1.1455652,0.071858644,0.1900664,1.434158,0.0,1.147323,0.0,0.0,0.21241555,0.21920842,0.0,0.21701092,0.10067196,1.082649,0,2007
0.6680785,1.0059922,0.53366446,0.36571464,0.0,0.19978619,0.0,1.6006393,0.0,0.66172916,1.3486367,0.06227901,0.0,0.027727425,2.3405113,1.9537623,0,2007
0.8901991,1.0278021,0.51696414,1.1938559,1.9083726,1.6408937,4.187034,1.472117,2.5041354,0.13768786,1.0135846,0.0,2.3068676,3.0080884,0.0,1.4483141,2,2007
0.8103144,0.94318247,0.20430708,1.3150014,0.76965636,0.9044347,0.0,0.69934267,0.0,0.2646457,0.46564722,0.0,0.34788975,0.6761103,0.0,2.2346191,2,2007
1.1487399,1.0690917,0.39242053,0.20049939,1.230826,1.083832,0.0,1.3219154,0.13827112,0.03565198,0.93911743,0.30835277,0.5403329,0.19913942,0.0,1.4009998,1,2007
1.1579388,0.5088128,1.5196931,0.35054103,1.2330525,0.99072224,0.0,1.484628,2.1302516,0.07092357,0.03638816,1.4275299,2.6481438,0.95780414,0.0,1.4169793,1,2007
0.923516,0.9317257,0.8594964,0.060082912,0.0,0.058612287,0.0,0.9420157,0.0,0.6685801,1.1738381,0.0,0.0,0.0,3.0606687,2.3192124,0,2007
1.664914,1.8924628,1.8579257,2.1068308,0.0,1.108345,0.0,0.399189,0.0,0.56497014,1.7879684,0.27280274,0.0,0.0,6.217291,2.1684792,1,2007
0.76524377,1.3094376,0.0,1.1939358,2.07116,2.0344787,0.44289017,1.1913947,0.1979698,0.96981114,0.39631546,0.0,1.5159686,0.704454,0.0,1.4599097,1,2007
1.4326825,0.81510127,0.38355148,1.3025309,1.5472724,1.5097333,0.26407066,1.3954562,1.1240273,0.0,0.23974162,0.0,2.0559282,0.92012167,0.0,1.5635266,1,2007
0.99776685,1.3495439,0.43407136,1.1908514,2.1724505,1.6427318,0.51507455,2.1412294,0.8822627,0.24250865,0.7686443,0.0,2.802791,1.951962,0.0,1.1884403,0,2007
2.1962118,1.1786258,0.7861031,0.83231485,1.9133564,0.9931303,0.0,1.7588489,0.0,0.63502026,0.026141286,0.0,1.4394317,0.20866871,0.0,2.6027045,1,2007
1.1014833,1.4244739,1.7460153,1.2932242,1.6482782,1.5462692,3.8269699,2.098882,2.4226868,0.0,0.12648234,0.0,2.7145305,2.759541,0.0,1.698122,1,2007
0.8388649,0.47402084,1.2846203,0.9527416,0.85614914,1.7290369,0.0,0.19742543,0.0,0.66708344,0.0,0.5721043,0.5292438,0.28761655,0.0,1.7216101,0,2007
0.24634898,0.09664476,0.6129269,0.11266446,0.0,0.06186211,0.0,1.0849373,0.0,0.5450904,2.1091971,0.0,0.0,0.003658712,3.2835114,1.6084108,1,2007
1.688742,1.1286955,1.0253485,0.18721366,1.9962219,1.5584651,2.686777,1.6229265,1.5580175,0.3704593,0.45191574,0.0,1.1916342,1.6839507,0.0,1.3866516,2,2007
0.62655926,1.5654042,0.817645,1.4079158,1.4445179,0.6738861,0.0,1.8669679,0.50182927,0.4630379,0.42468977,0.0,1.2401017,0.21934319,0.0,1.7528886,2,2007
1.0780482,0.94343257,2.1430573,0.42303094,1.9692601,1.7342155,0.75271064,1.3674206,0.53871703,0.12660432,0.32167768,0.0,1.8045571,0.97785497,0.0,1.1393049,2,2007
0.66848254,1.2585722,1.6967846,0.9315214,2.3058462,2.0524282,1.4689937,1.1939675,0.5226345,0.25759465,0.40106976,0.0,2.3983543,1.2152036,0.0,1.2077518,0,2007
0.0,0.47601599,1.1028852,0.5156666,0.38731527,0.93467176,0.0,0.5983759,0.0,0.0,0.7845127,0.13185681,0.15760034,1.1814114,0.28095663,1.3335391,0,2007
0.58594334,0.9831446,1.8487484,0.79882014,0.937763,1.8018775,0.0,1.7521017,0.5059067,0.36175913,0.0,0.11369912,1.2672441,0.20807642,0.0,1.1451905,2,2007
0.64849174,0.43819043,0.81939936,0.21868461,0.0,0.34737486,0.0,0.54337126,0.0,0.51921237,1.3631372,1.0658668,0.0,0.5155779,2.7918074,2.0634181,0,2007
0.9787181,0.71429116,1.2647563,0.0,1.3246192,2.3927264,0.0,1.0570552,0.0,0.31421092,0.0,0.0,0.0,0.17430323,0.0,1.0274078,0,2007
1.6496983,0.12662339,1.0530137,0.0,0.59883165,1.8346317,0.0,0.90268356,0.0,0.24538165,0.09693605,0.0,0.0,0.10714519,0.0,1.4375747,0,2007
1.2223593,1.0345433,1.0003417,1.4782782,0.53808427,1.043852,0.0,1.8882637,0.0,0.54652226,0.0,0.0,0.85420275,0.89310294,0.0,2.275639,0,2007
1.0556632,1.1539232,1.5738884,0.71480846,2.0663462,2.0844536,1.2176201,1.7320246,2.5702384,0.06419605,0.49944156,0.8484144,3.986469,1.9518435,0.0,0.9808159,0,2007
1.3856318,2.1826792,1.2601346,0.42386323,1.981568,1.287663,3.0890791,2.8570874,2.585491,0.28843886,1.1084293,0.0,1.7894969,2.749143,0.0,1.0931152,2,2007
1.1977029,1.1688583,1.7114192,0.80952615,1.2513853,0.48443937,0.0,1.7748532,0.24098396,0.09232867,0.41119516,0.0,1.2164191,0.81642663,0.0,1.8458055,2,2007
0.0,0.4290571,1.9385511,0.0,0.30291283,2.0279555,0.0,0.16543132,0.0,0.25104308,1.3004346,0.92862296,0.0,0.46099195,1.5234345,0.58421606,2,2007
1.0753124,0.95615053,0.1568132,0.849355,2.2895312,0.70712006,0.0,1.2369351,0.030028582,0.446737,1.8983691,0.0,1.5091531,1.266047,0.0,1.5769169,0,2007
1.0009685,0.9226771,0.88949037,0.47093308,1.3668259,1.1089358,0.0,1.7229195,0.92905164,0.2651121,0.53358513,0.5992669,1.5712342,0.6086216,0.0,1.2837445,2,2007
1.4192408,0.80883116,0.9773243,0.811201,1.998816,1.2057234,0.34570393,0.7733178,0.0,0.5447318,0.5102062,0.0,1.455303,1.3892229,0.0,1.9539425,1,2007
1.2662562,1.4952793,1.4783291,0.7993115,1.7920458,1.1082399,0.67645234,2.2679324,2.1353106,0.15789783,0.5577513,0.02912186,2.6079373,1.1048408,0.0,1.312602,2,2007
1.3640435,1.7099404,1.2828089,0.4370244,1.4505112,1.4392934,0.0,2.6950526,0.0,0.49736848,0.26826677,0.0,0.8216472,0.8832356,0.0,1.4864892,1,2007
1.0515907,1.1489705,1.045425,0.84943366,0.5838217,0.6875813,0.0,1.8141875,0.0,0.5103191,0.37063476,0.0,0.0,0.31985992,0.0,1.8714468,1,2007
0.63392234,0.8852474,0.0,1.4456918,1.0981605,0.6910902,0.0,0.82697934,0.0,0.2711602,0.8623541,0.0,0.59380877,0.5467316,0.0,2.104196,1,2007
0.0,2.0215204,1.5217025,2.103356,0.9726099,1.1478926,0.0,1.9830713,0.0,0.29243976,0.0,0.0,1.326324,0.7832438,0.0,1.471036,1,2007
1.1623176,0.60662717,1.7682226,0.6348832,0.11440474,0.4961519,0.0,1.5155617,0.0,0.4092974,0.1225974,0.0,0.0,0.0,0.68310577,2.0553296,1,2007
1.0848585,0.793781,1.8655432,0.46943069,0.0,1.2431107,0.0,0.5127839,0.0,0.48606682,0.39854583,1.9414464,0.0,0.30293804,2.6046581,1.9276444,1,2007
2.9600704,3.2877622,4.0489197,2.6741006,0.0,1.4637923,0.0,1.1231494,0.0,0.5942466,0.0,0.0,0.0,0.0,4.1079245,3.3040853,2,2007
0.2806732,0.78213423,0.78063047,0.95631427,1.0335686,1.4238386,0.0,0.6025756,0.0,0.6808646,0.24640092,0.0,0.548142,0.33009908,0.0,1.6745652,0,2007
0.7551572,0.9385741,1.740089,0.37205207,1.9801564,2.3894317,1.217266,1.2947723,0.07033388,0.31862074,0.52128744,0.0,1.7051876,1.3582025,0.0,0.86656636,1,2007
1.5592444,0.6495591,0.091073275,0.5107183,0.82026744,0.16796136,0.0,0.5788438,0.5076553,0.0,1.3145866,1.6579086,0.49830416,0.053627074,0.0,2.043709,2,2007
0.4746151,0.46314555,0.33706003,0.0,0.22691825,1.2786115,0.0,0.36912048,0.0,0.84635776,1.2809235,0.53707415,0.0,0.5031545,0.77542377,1.5675296,0,2007
1.6433752,1.0214224,0.0,0.72930974,1.9499935,1.1824192,0.4170549,1.0234468,0.8318008,0.31390196,1.2201682,0.0,0.91260934,0.28722382,0.0,1.5846868,1,2007
3.1263475,3.857222,3.3010046,2.0528095,1.298531,2.6456594,1.3323188,0.45861408,0.0,1.0212554,0.0,0.0,1.1896505,0.0,0.9237178,2.2772207,2,2008
1.0444977,0.5754934,1.20268,0.6639736,1.725121,1.3862866,0.09869233,0.908864,0.12442605,0.96009165,0.22350377,0.0,1.2546525,0.28418797,0.0,1.2413352,2,2008
1.7801754,0.054638326,0.49732015,1.2020476,1.6388324,0.63047487,0.346145,1.0747932,1.3951776,0.0,0.53330946,0.0,1.5607847,0.0,0.0,1.6973424,1,2008
1.2430344,1.4042878,0.7533729,0.8770622,0.27056953,0.56434155,0.0,1.8112826,0.0,0.9794045,0.23170003,0.0,0.0,1.1983709,0.0,2.0022688,0,2008
1.160605,1.1143808,1.2988065,0.663834,1.3195606,1.280961,0.0,0.97357637,0.0,1.0397542,0.0,0.0,0.6729632,0.57273823,0.0,1.5234505,2,2008
1.156952,1.2368422,1.6958234,0.44180605,1.6569872,1.7708106,1.2534099,0.25979376,0.4242779,0.61245793,0.0035351515,0.0,0.833115,0.21048689,0.0,1.349024,0,2008
0.7518268,0.7520653,1.1442078,0.5926446,1.485507,1.4291475,0.0,1.2078328,0.0,0.9909723,0.25536853,0.0,0.87498087,0.656404,0.0,1.2166274,2,2008
0.34806716,0.62521803,0.34015292,0.7896637,0.0,0.49052083,0.0,2.181179,0.0,0.7297037,1.4498687,0.0,0.0,2.1458137,1.5269035,1.2926569,0,2008
0.0,0.30883932,0.4791412,0.95903563,0.0,0.8988086,0.0,2.249134,0.0,0.26222998,2.514342,0.0,0.0,2.585651,2.9396012,0.5940056,0,2008
0.19493288,0.715635,0.49294946,0.9497356,0.0,0.7083853,0.0,2.2070966,0.0,0.25310802,2.1723557,0.0,0.0,2.5561242,2.5399148,0.96705204,1,2008
0.028654218,0.7739293,2.2473164,2.6549778,1.5138199,0.6959092,0.0,3.1738858,1.557543,0.23928195,1.0702072,0.0,3.428934,0.52216,0.1497741,0.7282126,2,2008
0.7928442,0.45987523,0.59339225,3.7547016,1.2029957,1.1206832,0.0,2.0882099,1.5710895,0.40966794,0.0,0.0,3.0523248,0.0,0.0,1.5464218,1,2008
1.1048481,0.76238054,0.88859123,0.6494421,1.0612954,1.0059874,0.0,1.0673616,0.0,0.87460905,0.2798648,0.66298354,0.9558214,0.35473925,0.0,1.2955321,0,2008
0.5291718,1.7552202,0.46314666,0.2478559,0.8918822,0.60804045,0.0,0.21555907,0.0,0.32735598,1.7639029,0.0,0.0,1.3527882,0.2307828,1.7592282,0,2008
0.0,1.5870233,0.24864489,1.4356104,1.7236053,1.8791847,3.1023083,0.36273766,1.9351394,1.5192473,0.67906415,0.0,0.11779302,0.0,0.0,0.9271808,1,2008
1.1723418,2.28975,3.343074,0.7888767,1.4842728,0.82632565,2.7678833,2.6861095,3.0632675,0.2966823,0.7970162,0.0,0.17066196,0.025230527,0.0,0.9402012,2,2008
0.0,1.5333054,0.7916179,2.2391934,1.7829555,0.0,0.0,0.0,0.0,0.87285215,1.5735697,0.3974002,2.0922701,0.32066756,0.0,1.7673402,0,2008
1.1226454,1.9715884,0.010548711,1.2619363,0.5878296,1.2860862,0.0,0.2600898,0.0,1.2397015,0.14993507,0.7859033,0.0,0.15880841,0.0,2.106519,2,2008
1.4704962,1.8294281,0.7429193,0.55072856,0.5368242,0.9950924,0.0,0.0,0.0,1.4079776,0.7334399,2.0789256,0.0,0.87171507,0.0,2.4154584,2,2008
1.6710091,3.2102904,0.22662783,0.014678121,0.49795246,1.5182958,0.0,0.27327204,0.0,1.959491,1.2547414,1.1483788,0.0,0.20097607,0.21746455,2.207264,1,2008
0.9930532,2.1893172,0.7769713,0.0,0.46177936,1.1008675,0.0,0.97285926,0.0,1.196522,0.692164,1.9160546,0.0,0.46048164,0.0,1.4307587,0,2008
0.8944347,1.1495144,2.6967683,2.0236838,1.7587652,1.1774272,0.29964656,2.509372,1.2769492,0.0,0.14761257,0.0,2.8720298,0.71622866,0.0,1.0603654,0,2008
0.2980447,0.0,0.4787631,0.92838335,0.46355712,0.9172323,0.0,1.6214054,0.6725875,0.0,1.3157736,0.4799648,1.5240585,1.4747815,1.0246652,0.72145474,0,2008
0.49849814,0.48981357,1.1361945,1.3785799,1.735099,0.6387395,0.0,0.35588634,0.0,0.34025913,0.7850661,0.0,1.720423,1.0741248,0.0,1.7434105,0,2008
0.0,3.1170535,1.0024073,1.5546955,2.3936791,0.7785533,1.2348236,1.4628301,1.4778333,1.1660169,1.1454749,0.0,0.99557805,0.0,0.0,0.7007593,1,2008
0.25545955,1.1541163,1.1228102,1.4962196,2.2697306,0.34656262,0.0,0.83658314,0.11497477,0.9609663,1.0862961,0.0,2.019154,0.44537902,0.0,1.5725176,1,2008
0.68959624,3.3191876,0.8978261,1.1015509,2.0604696,0.8412916,1.2957065,0.0,0.6511907,1.7108355,1.3724742,0.0,0.0,0.0,0.0,1.4868703,0,2008
1.7511919,0.0,1.1569184,0.9081162,0.15503222,1.9336331,0.0,2.3851988,0.0,0.6799837,0.0,0.0,0.7683621,2.3256462,0.0,1.2612963,0,2008
0.4437753,0.8027668,1.1059117,0.88248116,1.0902892,0.4186528,0.0,1.7025198,0.0,0.6108654,0.83251256,0.0,0.99795604,0.89249897,0.0,1.2730196,0,2008
1.1607788,0.0,0.8074243,1.4615502,1.4759564,1.8417759,0.0,1.6058594,2.706651,0.2906348,0.0,0.95905566,3.4783955,0.19555372,0.0,0.81463915,0,2008
0.428047,1.0897043,0.5410539,0.96423626,0.0,0.2490449,0.0,1.723464,0.0,0.6679095,1.6939595,0.0,0.0,2.4169621,2.2006922,1.7020154,0,2008
1.2749156,0.893846,1.1507821,0.6983362,1.2852206,0.7825309,0.0,0.8665919,0.657565,0.0,0.43597174,0.12983339,1.2869232,0.5531566,0.0,1.4727019,2,2008
2.1707892,0.24195972,1.3209212,0.9579328,0.7593885,1.2679219,0.0,0.9507752,0.0,1.0451725,0.0,0.0,0.8421265,1.273338,0.0,2.1947038,1,2008
1.7382524,0.9020555,2.0404754,0.0,1.2833645,2.353488,2.9542167,1.6809862,2.451831,0.6855707,0.0,0.0,0.08727062,0.0,0.0,0.8296405,2,2008
1.4177322,0.503864,1.444186,0.8174648,1.3063263,0.6484158,0.0,2.2142625,0.0,0.68993986,0.5016908,0.0,1.4606265,0.9589263,0.0,1.4724528,1,2008
1.4532133,0.0,1.6568521,0.11973345,0.0,0.89521915,0.0,2.2501118,0.0,0.30596548,0.4634764,0.0,0.40699935,2.1868055,0.6468058,1.1116656,0,2008
1.3906047,0.16955417,1.8624969,0.7008315,1.7906984,1.7924562,0.40203518,1.1866046,0.4277131,0.736446,0.0,0.0,1.8462012,0.58631194,0.0,1.0092957,1,2008
0.88557625,0.15401924,1.2209237,1.0342888,1.970588,1.7377496,0.27075854,1.3006926,0.6740391,0.8192414,0.20761281,0.0,2.1518872,0.3507804,0.0,0.8739863,2,2008
1.1230023,0.81416154,1.216506,0.5166657,1.671923,1.5029426,0.8011364,0.8217477,1.1219158,0.90779245,0.18711656,0.10475291,1.4749292,0.0,0.0,1.0711223,1,2008
0.4339749,0.7761713,0.6458516,0.7299358,0.0,1.1356283,0.0,0.0,0.0,0.15304601,3.790162,1.0966707,0.0,2.7211673,3.6605656,1.1898394,0,2008
0.95725954,0.013178885,0.9792231,0.8976079,0.0,0.5403002,0.0,1.4200425,0.0,0.008654237,2.7989256,0.0,0.0,3.64901,3.9708402,1.359312,0,2008
1.1873423,0.54712063,1.4761434,0.29652044,1.4196341,1.8198311,0.0,1.1341943,0.0,0.42253408,0.0963316,0.0,0.8434655,0.8188142,0.0,1.0245917,0,2008
1.1635234,0.897259,0.42446405,0.84080404,0.6018862,0.92909855,0.0,2.4715164,0.0,1.1011841,0.3261725,0.0,0.17654392,0.6657902,0.0,1.45018,0,2008
1.0319839,0.8449549,0.9055372,1.1231383,1.2887359,0.9790172,0.0,1.3987299,0.024644107,0.4514534,0.01698935,0.0,1.1426516,0.39026278,0.0,1.5079224,2,2008
1.3788898,0.1343801,0.33596647,0.06702751,0.14493138,0.036346376,0.0,1.0883479,0.0,0.8523567,1.2663233,0.0,0.0,1.5717989,0.6368128,1.9778178,0,2008
1.6152602,0.19672185,1.9851848,0.584931,1.6193392,1.7186799,2.8950138,1.2252239,2.13414,0.73888177,0.0,0.0,1.301115,0.52468604,0.0,1.2068732,0,2008
1.2451196,0.21030572,1.1407,0.70196635,1.5896304,2.0797029,0.0,1.6466422,0.0,1.0030093,0.0,0.0,1.2546756,0.45088273,0.0,0.8809639,0,2008
0.88698643,1.64977,0.54596263,0.82789993,1.19156,0.22158903,0.0,1.4047652,0.57889843,0.44363865,0.8422304,0.15600482,0.5927796,0.0,0.0,1.5058727,0,2008
0.7993826,0.6729909,0.5473205,0.8450079,0.0,0.7068176,0.0,2.0411084,0.0,0.6858734,0.83762115,0.0,0.0,2.5381393,1.6263729,1.6322293,1,2008
0.87073946,1.1500258,0.91965926,0.9854604,1.5503109,1.550312,2.165796,0.09211081,1.0638559,1.2888008,0.104038,0.0,0.31537446,0.0,0.0,1.4789835,2,2008
1.5783107,0.802201,2.6549482,0.4718947,1.6026633,2.1392581,2.4973395,2.0853188,2.374906,0.70534027,0.0,0.0,1.8854113,0.4029687,0.0,0.87089133,1,2008
0.65119684,1.1836935,0.91841614,0.6532134,1.3368125,1.5595708,0.0,0.86783344,0.60985315,0.039452672,0.3509313,0.22225708,1.1555722,0.18809539,0.0,0.9373281,0,2008
0.73512167,0.6423875,1.5030913,1.7148674,1.615735,1.6845497,0.7939406,1.8070989,1.3819525,0.7795872,0.0,0.0,2.942034,0.51507485,0.0,1.1274248,2,2008
0.60161823,0.91792476,0.7781352,0.9085947,1.1441892,0.35393274,0.0,0.845651,0.0,0.97040445,0.83187294,0.0,0.6951282,0.8733519,0.0,1.7949982,0,2008
0.39396584,1.6016208,1.3811313,0.41446492,1.4362617,0.710492,0.0,0.59311044,0.0,0.94807386,1.0289416,0.5549036,0.6726918,0.5255374,0.0,1.3377542,1,2008
0.5800074,1.7207247,1.2250504,1.2929976,1.2593079,0.4963627,0.0,1.5323429,0.0,0.9554212,0.0,0.0,1.091672,0.4766033,0.0,1.8073425,0,2008
1.3145168,0.66902083,1.4538152,1.7093656,1.3073109,0.7159215,1.2777033,1.0734489,3.6386483,0.0,0.0,0.049263537,3.0022182,0.5602106,0.0,1.7553723,0,2008
2.58848,3.4335494,2.6392837,2.65801,0.0,2.788938,0.0,0.7562287,0.0,0.40842968,2.8918731,0.5479006,0.0,1.8854082,6.953763,1.023379,0,2008
1.2917857,0.0,0.89105326,1.2347331,1.6333671,2.2049112,0.17070402,1.3561381,0.61514366,1.0055135,0.0,0.0,2.3596349,0.58725893,0.0,0.9882056,1,2008
0.15818161,0.82936656,0.78700054,1.6009136,0.0,1.3514369,0.0,0.45063904,0.0,0.49532282,2.2915602,0.0,0.0,2.7103653,3.2260036,1.4170437,1,2008
1.5204679,0.45759034,0.7932646,0.58376306,1.1391205,1.2837756,0.0,0.6444861,0.0,0.6565147,0.297523,0.0,0.6785102,0.68022877,0.0,1.6496015,1,2008
2.117754,0.4051141,1.1630752,1.0382745,0.94400287,0.97898585,0.0,2.2276218,0.62504864,0.35995364,0.07520342,0.44664133,1.6672862,0.60702866,0.0,1.4593532,0,2008
1.0185901,0.64135057,1.1699953,0.44939286,1.8467873,1.1551887,0.0,1.4570732,0.09357457,0.8663792,0.71124536,0.0,1.1495068,0.35984012,0.0,0.98045176,0,2008
