gd_diff,streak_diff,weighted_diff,form_diff,home_form,away_form,corners_diff,shotsontarget_diff,shots_diff,goals_avg_diff,overall_diff,attack_diff,midfield_diff,defense_diff,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_home_goals_avg,h2h_away_goals_avg,h2h_games,home_position,away_position,position_diff,home_points,away_points,points_diff,B365H,B365D,B365A,prob_home,prob_draw,prob_away,prob_home_norm,prob_draw_norm,prob_away_norm,h2h_confidence,away_advantage,season_trend,position_form_home,position_form_away,strength_balance,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,Result,Season
2,0.0,0.0888888888888889,0.37080646114308075,0.6271549135570711,0.25634845241399035,0.833333333333333,-2.1666666666666665,-1.0,0.16666666666666674,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0,19,18,1,16,17,-1,2.1,3.2,3.5,0.47619047619047616,0.3125,0.2857142857142857,0.44321329639889195,0.29085872576177285,0.2659279778393352,0.0,0.9468700683850604,0.0,29.820063528864452,67.58064421572934,37.760580686864884,0.98264706,0.810949,0.22118452,0.67488724,0.0,1.0531974,0.34952086,1.2935919,0.0,0.5752951,2.530665,1.7385182,1.8693764,0.8044861,0.73572147,0.0,0,2006
0,0.13333333333333336,-0.0888888888888889,0.5387772942380045,1.550785909985516,1.0120086157475114,-4.0,-2.4999999999999996,-4.833333333333333,-0.3333333333333335,-4.0,-6.0,-4.0,-2.0,0,0,0,0.0,0.0,0,7,8,-1,33,31,2,2.25,3.2,3.1,0.4444444444444444,0.3125,0.3225806451612903,0.41170367296119526,0.28947914505084044,0.2988171819879643,0.0,1.1412268188302426,0.0,4.48492003625594,7.827722659802323,3.3428026235463824,1.601021,0.19150138,0.10413116,0.0,0.09329933,0.9387533,0.0,0.29168594,0.0,0.0,1.2113659,1.5455977,0.7043809,1.7655376,0.026411057,0.76080686,0,2006
-35,-0.1333333333333333,0.11111111111111116,-0.9221856829779789,0.7988703872885026,1.7210560702664814,2.166666666666667,-1.666666666666667,-1.5,-1.0,-7.0,-10.0,-8.0,-3.0,0,0,0,0.0,0.0,0,14,5,9,26,37,-11,5.5,3.5,1.66,0.18181818181818182,0.2857142857142857,0.6024096385542169,0.16993272886809008,0.2670371453641415,0.5630301257677683,0.0,0.35688793718772305,0.0,17.308088193129233,2.888410194148299,14.419677998980934,1.029135,0.37458646,1.0870465,0.022652805,0.0,1.5128578,0.21996987,2.2184772,0.20173524,2.0811038,0.47990423,2.7254858,0.7425215,0.0,2.3160563,3.2080886,0,2006
-10,-0.2,-0.022222222222222227,0.07769447905689433,0.3055673017082629,0.22787282265136857,0.33333333333333304,-2.333333333333333,-4.666666666666666,-0.6666666666666666,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0,17,7,10,22,34,-12,2.2,3.2,3.25,0.45454545454545453,0.3125,0.3076923076923077,0.422936152907686,0.29076860512403413,0.28629524196827977,0.0,0.4115226337448559,0.0,53.87123414870226,29.427489538219955,24.4437446104823,0.3339526,0.22249627,0.0,1.1605551,0.0,0.6876651,0.0,1.0748405,0.0,1.3896039,1.1034552,2.2014832,1.883005,1.3486404,1.1014619,0.0,2,2006
-5,-0.39999999999999997,-0.5555555555555556,-0.9129889704565822,0.35403213478831674,1.267021105244899,-2.0,-0.666666666666667,-4.833333333333334,-0.6666666666666665,2.0,2.0,2.0,2.0,0,0,0,0.0,0.0,0,14,9,5,26,31,-5,2.3,3.25,3.0,0.4347826086956522,0.3076923076923077,0.3333333333333333,0.40414507772020725,0.2860103626943005,0.3098445595854922,0.0,0.6423982869379015,0.0,38.45814328490792,7.04765172872694,31.41049155618098,0.53871316,0.6962557,0.1249198,1.0658896,0.0,1.954977,0.411374,0.33570004,0.0,1.0972099,0.3359639,2.3222156,1.944319,1.0993806,0.98363847,0.3624013,2,2006
18,0.06666666666666665,0.0888888888888889,0.18903609227086116,0.8712055671799739,0.6821694749091127,0.0,-2.4999999999999996,-3.166666666666666,-0.16666666666666674,4.0,6.0,4.0,2.0,0,0,0,0.0,0.0,0,4,15,-11,40,25,15,1.61,3.4,6.0,0.6211180124223602,0.29411764705882354,0.16666666666666666,0.5740980469409579,0.27185231046321834,0.1540496425958237,0.0,3.7406483790523692,0.0,4.539235961480321,21.67099322311146,17.131757261631137,1.9914896,0.27069768,0.0,0.2903062,0.04418853,2.012928,0.10401994,1.131793,0.0,0.0,1.988091,0.0,1.5103612,1.8397118,0.8476219,0.0,1,2006
14,0.33333333333333337,0.4222222222222222,0.3462411517393523,0.5413120173538252,0.19507086561447284,0.33333333333333304,-2.333333333333333,-4.666666666666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,16,20,-4,22,6,16,1.72,3.4,5.0,0.5813953488372093,0.29411764705882354,0.2,0.5405749173238362,0.2734673111167642,0.18595777155939966,0.0,1.2492192379762648,0.0,29.02167828083348,97.52726180811763,68.50558352728414,1.2311072,1.1493697,0.13135162,0.5997305,0.13052991,0.75150675,0.0,1.3622988,0.0,0.23165318,3.943866,0.3472092,1.4938004,1.6023464,0.42600638,0.0,2,2006
41,0.6,0.4666666666666667,4.445024956825919,4.889826057592069,0.44480110076615026,1.9999999999999996,4.833333333333333,4.0,0.9999999999999998,16.0,15.0,17.0,16.0,0,0,0,0.0,0.0,0,1,12,-11,61,28,33,1.16,6.5,15.0,0.8620689655172414,0.15384615384615385,0.06666666666666667,0.7963083959490362,0.14211042143090494,0.0615811826200588,0.0,11.881188118811881,0.0,0.2040888774919965,26.38516041360719,26.18107153611519,3.6137958,0.0,1.5629387,0.0,0.0,1.0165768,0.25115067,1.2816272,6.1150136,0.0,0.7786815,0.0,2.4433339,1.1597006,1.338764,0.0,1,2006
3,-0.33333333333333337,-0.42222222222222217,-1.388325659219992,1.6607668936655964,3.0490925528855883,-1.333333333333333,-2.999999999999999,-3.666666666666666,0.16666666666666674,3.0,1.0,4.0,2.0,0,0,0,0.0,0.0,0,2,3,-1,45,44,1,2.3,3.1,3.1,0.4347826086956522,0.3225806451612903,0.3225806451612903,0.4025974025974026,0.2987012987012987,0.2987012987012987,0.0,1.492537313432836,0.0,1.1970550814614713,0.9806829797189864,0.2163721017424849,1.3724041,0.24987784,0.0,0.24998951,0.11092338,2.5655832,0.9088674,0.5779052,0.0,0.23274976,1.2435145,2.5857825,1.7972744,1.3640859,1.0452069,0.0,0,2006
2,-0.2,-0.2888888888888889,-0.23650176640360754,0.5263178209450583,0.7628195873486658,0.16666666666666607,-0.833333333333333,-0.5,-0.6666666666666667,2.0,4.0,2.0,0.0,0,0,0,0.0,0.0,0,10,13,-3,29,26,3,2.1,3.2,3.5,0.47619047619047616,0.3125,0.2857142857142857,0.44321329639889195,0.29085872576177285,0.2659279778393352,0.0,1.2987012987012987,0.0,18.645660482395986,16.82151981240469,1.8241406699912943,0.74486864,0.44636148,0.2084189,0.5966561,0.0,2.0273495,0.1384883,1.0547763,0.0,0.0,0.85574496,1.6755775,1.7803322,0.79855436,0.7799398,0.0,0,2006
7,0.06666666666666665,0.17777777777777776,1.0649170670932981,1.427596118720361,0.3626790516270628,-1.3333333333333335,-0.3333333333333335,2.833333333333333,0.33333333333333337,-7.0,-7.0,-7.0,-6.0,0,0,0,0.0,0.0,0,11,16,-5,29,22,7,1.83,3.3,4.33,0.5464480874316939,0.30303030303030304,0.23094688221709006,0.5057712932581525,0.2804731717158846,0.21375553502596287,0.0,1.4532243415077202,0.0,7.651662283139277,42.93238358889858,35.2807213057593,1.0059847,0.30675504,1.2421811,0.4039691,0.0,0.74389815,0.0,0.51297927,0.0,0.0,2.3514822,0.57382,0.17775625,0.22224852,0.0,0.0,1,2006
-17,0.0,0.04444444444444445,-0.2977345332069836,0.5110891235236061,0.8088236567305898,-0.833333333333333,0.0,-0.6666666666666661,0.5,-7.0,-9.0,-7.0,-5.0,0,0,0,0.0,0.0,0,13,4,9,26,41,-15,2.75,3.2,2.5,0.36363636363636365,0.3125,0.4,0.337909186906019,0.29039070749736007,0.3717001055966209,0.0,0.3074558032282859,0.0,24.94774773285223,4.885056711687171,20.062691021165058,0.8639114,0.0,1.2481394,0.18978414,0.07270554,0.4552325,0.4325231,0.67553025,0.0,1.0195241,1.0570334,2.7456255,0.54111147,0.04950744,0.71265906,1.3439146,0,2006
-10,0.13333333333333333,0.24444444444444446,0.16897373919669906,0.3737038313412352,0.20473009214453614,-1.5,1.5,2.333333333333334,-0.6666666666666667,7.0,7.0,7.0,6.0,0,0,0,0.0,0.0,0,20,17,3,9,22,-13,2.75,3.2,2.5,0.36363636363636365,0.3125,0.4,0.337909186906019,0.29039070749736007,0.3717001055966209,0.0,0.8495752123938031,0.0,52.12353478486279,79.16915524144234,27.04562045657955,1.2804856,2.5384686,0.4402808,0.46571377,0.0,0.69874865,0.0,1.1106362,0.0,0.9796157,0.4635526,2.3209772,3.107282,0.0,1.3739808,0.0,2,2006
14,-0.4,-0.5333333333333333,-1.038108858261346,0.3287100322150953,1.3668188904764413,-2.166666666666667,1.5,2.666666666666666,0.33333333333333326,-9.0,-9.0,-9.0,-9.0,0,0,0,0.0,0.0,0,6,13,-7,37,29,8,2.25,3.1,3.2,0.4444444444444444,0.3225806451612903,0.3125,0.41170367296119526,0.2988171819879643,0.28947914505084044,0.0,2.1630615640599,0.0,17.71426715872928,9.442055225942909,8.272211932786373,0.500679,0.07029158,1.3236992,0.43433508,0.2003993,2.5261235,0.26719922,0.0,0.0,0.0,1.1834493,1.6224332,0.0,0.0,0.0,0.3252346,1,2006
19,0.1333333333333333,-0.15555555555555556,0.37505928230842467,1.1531075670785427,0.778048284770118,-1.5,3.6666666666666665,4.833333333333334,1.0,11.0,12.0,12.0,9.0,0,0,0,0.0,0.0,0,6,9,-3,37,32,5,1.4,4.33,7.5,0.7142857142857143,0.23094688221709006,0.13333333333333333,0.6622550319146767,0.21412402879458367,0.12362093929073965,0.0,1.497504159733777,0.0,5.158594243411736,11.420619997447739,6.262025754036003,1.3973184,0.3487652,1.3280845,0.0,0.0,1.1963906,1.0891044,0.0,1.106023,0.0,0.35364664,0.0,2.9636145,0.43211758,1.1022706,0.0,2,2006
-43,-0.4666666666666667,-0.4,-2.699002466929316,0.7239653549102002,3.422967821839516,0.5,-3.500000000000001,-4.166666666666666,-0.33333333333333326,-11.0,-10.0,-12.0,-11.0,0,0,0,0.0,0.0,0,15,1,14,26,62,-36,7.5,4.0,1.44,0.13333333333333333,0.25,0.6944444444444444,0.12371134020618557,0.23195876288659795,0.6443298969072165,0.0,0.06662225183211193,0.0,20.43693193370855,0.29129314689124053,20.145638786817308,0.60839486,0.0,1.8225001,0.0,0.169245,2.0064776,1.0496372,0.9879681,0.0,3.3627427,0.7035636,2.6203442,0.49489364,0.08210534,3.4385378,4.326749,1,2006
-20,0.33333333333333337,0.2666666666666666,-1.283115726392797,1.3838517097250436,2.6669674361178406,1.5,-1.666666666666667,-2.666666666666666,-0.33333333333333326,-13.0,-13.0,-14.0,-10.0,0,0,0,0.0,0.0,0,9,2,7,34,48,-14,4.0,3.25,1.9,0.25,0.3076923076923077,0.5263157894736842,0.23062558356676002,0.2838468720821662,0.4855275443510737,0.0,0.22197558268590456,0.0,6.456927905031859,0.747114056381805,5.709813848650054,0.99790907,0.036375105,1.3313468,0.0,0.28965583,0.816181,0.19512534,1.9975237,0.0,0.8993611,1.6406839,2.9829504,0.0,0.055461943,1.3904271,2.8458521,0,2006
28,0.19999999999999996,-0.022222222222222254,1.3311421075796561,2.042892010433344,0.7117499028536879,-0.33333333333333304,4.666666666666666,7.333333333333334,0.0,12.0,14.0,12.0,10.0,0,0,0,0.0,0.0,0,3,18,-15,44,19,25,1.3,4.5,12.0,0.7692307692307692,0.2222222222222222,0.08333333333333333,0.7157057654075546,0.20675944333996024,0.0775347912524851,0.0,5.980066445182724,0.0,1.4613530496261864,24.939386799819125,23.47803375019294,1.9191957,1.0369723,1.4572742,0.24269336,0.0,2.0855489,0.0,0.4768863,2.471534,0.0,0.21166505,0.0,2.601532,0.119570196,1.1029239,0.0,1,2006
8,0.2,0.24444444444444446,0.44084424224266044,0.6780457725508326,0.2372015303081722,1.5,1.0,3.166666666666668,0.0,1.0,3.0,1.0,-1.0,0,0,0,0.0,0.0,0,10,15,-5,31,26,5,2.1,3.25,3.4,0.47619047619047616,0.3076923076923077,0.29411764705882354,0.44173495902458526,0.28542874275434743,0.27283629822106736,0.0,1.4985014985014986,0.0,14.53391678133042,60.67923601160699,46.14531923027657,1.311425,1.3046727,0.98260957,0.48098662,0.0,1.2712941,0.17166197,1.645649,0.0,0.0,2.1432393,1.3223407,1.8320788,0.0,0.5862684,0.0,0,2006
-30,-0.2,-0.37777777777777777,-1.712995290064821,0.17175346311737352,1.8847487531821947,2.3333333333333335,2.3333333333333335,3.5,-1.0,-2.0,-2.0,-2.0,-2.0,0,0,0,0.0,0.0,0,19,8,11,17,36,-19,2.8,3.25,2.4,0.35714285714285715,0.3076923076923077,0.4166666666666667,0.33022861981371715,0.2845046570702794,0.38526672311600335,0.0,0.4208311415044713,0.0,104.53721031840861,4.222195679804065,100.31501463860455,0.0,1.7695088,1.6496725,2.0478003,0.0,1.4139888,0.2065661,1.3598884,0.0,2.0843413,0.0,2.955048,1.5641451,0.0,2.1573577,0.5109084,1,2006
-28,0.13333333333333336,0.2444444444444444,0.23348335289692645,1.00606542283955,0.7725820699426236,0.16666666666666696,-3.166666666666666,-4.0,-0.4999999999999998,-13.0,-16.0,-14.0,-9.0,0,0,0,0.0,0.0,0,18,6,12,20,37,-17,3.5,3.2,2.1,0.2857142857142857,0.3125,0.47619047619047616,0.2659279778393352,0.29085872576177285,0.44321329639889195,0.0,0.3331482509716824,0.0,17.715394693479727,7.666927508880827,10.0484671845989,0.80770874,0.0,1.0380387,0.26799423,0.091703385,0.0,0.0,1.5909067,0.0,1.1826811,1.6785133,2.9377291,0.0,0.7880356,0.96348804,3.0119457,2,2006
8,0.13333333333333336,0.1111111111111111,0.8347195391075233,1.5060054945488628,0.6712859554413395,-1.6666666666666665,-3.1666666666666665,-5.666666666666667,0.0,4.0,4.0,4.0,4.0,0,0,0,0.0,0.0,0,7,6,1,37,38,-1,1.9,3.25,4.0,0.5263157894736842,0.3076923076923077,0.25,0.4855275443510737,0.2838468720821662,0.23062558356676002,0.0,0.8559201141226819,0.0,4.617397512852076,8.806874634767977,4.1894771219159015,1.7912657,0.0,0.0,0.0,0.0,0.68148154,0.17814445,0.82733554,0.0,0.24359173,1.4174846,1.1532798,2.1184177,2.3162897,0.5452553,0.0,1,2006
-21,0.4,0.2222222222222222,0.38097074436232836,1.1372930219148578,0.7563222775525295,0.33333333333333304,0.6666666666666661,-0.5,0.33333333333333326,1.0,-1.0,1.0,3.0,0,0,0,0.0,0.0,0,12,10,2,30,34,-4,2.2,3.2,3.25,0.45454545454545453,0.3125,0.3076923076923077,0.422936152907686,0.29076860512403413,0.28629524196827977,0.0,0.8326394671107411,0.0,10.459402934371317,13.04934006608535,2.5899371317140325,1.6771715,0.17947179,0.5877368,0.0,0.0032158494,0.29128283,0.31039363,1.3302567,0.0,0.20755406,1.0092106,1.8661519,1.8414029,0.45729882,1.2266139,0.0,0,2006
25,-0.1333333333333333,-0.28888888888888886,1.0088672519542523,1.7868681821989532,0.7780009302447009,-1.5,-0.16666666666666607,2.333333333333334,0.5,15.0,15.0,16.0,12.0,0,0,0,0.0,0.0,0,2,13,-11,48,29,19,1.3,4.5,12.0,0.7692307692307692,0.2222222222222222,0.08333333333333333,0.7157057654075546,0.20675944333996024,0.0775347912524851,0.0,6.467661691542289,0.0,1.1130477014471147,16.497442453479163,15.384394752032048,2.3132823,0.6680845,0.49184567,0.3350685,0.0,2.4293535,0.5260887,0.019864023,2.2387254,0.0,0.6765828,0.0,2.7373981,1.6218368,1.5146642,0.0,0,2006
-4,-0.06666666666666671,0.04444444444444445,-1.2865838125097306,0.32805235648714376,1.6146361689968745,-1.666666666666667,-0.8333333333333335,-1.666666666666667,0.0,-5.0,-5.0,-5.0,-5.0,0,0,0,0.0,0.0,0,16,14,2,25,27,-2,2.25,3.2,3.1,0.4444444444444444,0.3125,0.3225806451612903,0.41170367296119526,0.28947914505084044,0.2988171819879643,0.0,0.8744534665833853,0.0,47.32994665756304,8.617313997535982,38.71263266002706,0.73181313,0.55471873,0.61810845,0.42988992,0.19790448,1.2267101,0.056422114,0.3878469,0.0,0.7641735,1.3359531,1.990759,0.51628673,0.28569686,0.4735284,0.27956787,2,2006
15,-0.2,-0.13333333333333333,-0.5781168835322892,0.15892502530647537,0.7370419088387645,0.33333333333333304,-2.1666666666666665,-4.166666666666667,-0.16666666666666669,5.0,5.0,5.0,5.0,0,0,0,0.0,0.0,0,15,19,-4,26,18,8,1.8,3.3,4.5,0.5555555555555556,0.30303030303030304,0.2222222222222222,0.514018691588785,0.2803738317757009,0.20560747663551399,0.0,1.2658227848101267,0.0,88.79679001252757,25.43364672744325,63.36314328508432,0.7643369,0.9576269,0.0,1.0052755,0.24460424,1.8210144,0.35476878,0.94636714,0.0,1.6566174,1.5431347,0.8112008,2.1059327,1.1668763,0.63333815,0.0,0,2006
-14,-0.6000000000000001,-0.5555555555555556,-1.6658187484825402,0.598132215161391,2.2639509636439312,-0.5,0.0,-2.5,-1.3333333333333335,3.0,3.0,3.0,2.0,0,0,0,0.0,0.0,0,17,8,9,23,37,-14,2.9,3.2,2.37,0.3448275862068966,0.3125,0.42194092827004215,0.3195012006572019,0.28954796309558917,0.39095083624720894,0.0,0.47031158142269247,0.0,27.95444736550982,3.5181057674085747,24.436341598101247,0.3405993,1.084594,0.4094892,1.3825026,0.0,2.3801901,0.487633,0.8676751,0.0,1.0711361,0.0,3.1979234,2.3609912,0.5847867,1.9486337,1.0494512,0,2006
26,0.39999999999999997,0.5333333333333334,0.9081922149074095,1.158573781906037,0.25038156699862757,2.1666666666666665,-2.1666666666666665,-4.000000000000001,0.8333333333333333,-3.0,-1.0,-3.0,-4.0,0,0,0,0.0,0.0,0,9,20,-11,35,9,26,1.5,3.75,7.0,0.6666666666666666,0.26666666666666666,0.14285714285714285,0.6194690265486725,0.24778761061946902,0.13274336283185842,0.0,2.2197558268590454,0.0,7.701695981335711,76.81035270866703,69.10865672733131,1.4768808,0.15693134,0.64186794,0.21713215,0.3060885,1.0527873,0.33359015,1.6007586,0.4679976,0.0,4.7885633,0.0,0.6875258,1.4734297,0.1535942,0.0,0,2006
20,0.19999999999999996,0.17777777777777776,1.2226032614693865,2.826218376401444,1.6036151149320577,-2.166666666666667,-1.166666666666667,-3.5,0.3333333333333335,2.0,-1.0,3.0,4.0,0,0,0,0.0,0.0,0,1,3,-2,63,45,18,1.9,3.0,4.5,0.5263157894736842,0.3333333333333333,0.2222222222222222,0.4864864864864864,0.30810810810810807,0.20540540540540536,0.0,2.9702970297029703,0.0,0.3525821595122681,1.8591794116444658,1.5065972521321975,2.5244153,0.0,0.0,0.16875815,0.0,1.0182245,0.06351459,0.86184317,0.0,0.0,1.2634225,0.8611498,1.8131078,1.7284502,0.0,0.0,0,2006
15,-0.06666666666666665,-0.1777777777777778,-0.5342616365700774,0.541911850009495,1.0761734865795725,3.9999999999999996,0.16666666666666696,-0.5,-0.33333333333333337,9.0,11.0,9.0,7.0,0,0,0,0.0,0.0,0,4,13,-9,41,30,11,1.8,3.2,4.75,0.5555555555555556,0.3125,0.21052631578947367,0.5150796340223653,0.2897322941375805,0.1951880718400542,0.0,3.2418952618453867,0.0,7.247534184908667,11.968622103765213,4.721087918856546,1.5829301,0.36939612,0.0,0.51690376,0.0,2.7947855,0.8094623,2.2382684,0.0,0.0,1.137995,1.0863975,2.7179174,0.708513,1.5100956,0.0,0,2006
-21,0.0,0.044444444444444425,-0.35338589099616513,0.7210362360083136,1.0744221270044787,-4.666666666666667,-2.833333333333333,-6.833333333333334,0.33333333333333337,-14.0,-16.0,-14.0,-12.0,0,0,0,0.0,0.0,0,13,3,10,30,45,-15,4.5,3.3,1.8,0.2222222222222222,0.30303030303030304,0.5555555555555556,0.20560747663551399,0.2803738317757009,0.514018691588785,0.0,0.23059185242121447,0.0,17.782976218776877,2.766450375083143,15.016525843693735,1.7037632,0.3995785,1.1390234,0.0,0.46980193,0.49361908,0.4202597,0.44279987,0.0,1.5576448,1.5621548,2.9995077,0.0,1.0384651,0.47721535,3.7437956,0,2006
12,0.0,0.0222222222222222,-0.12596438716370484,1.1045836594796752,1.23054804664338,2.9999999999999996,3.166666666666667,5.166666666666666,0.6666666666666665,12.0,15.0,13.0,8.0,0,0,0,0.0,0.0,0,5,7,-2,40,38,2,1.5,4.0,6.0,0.6666666666666666,0.25,0.16666666666666666,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.0,1.3972055888223553,0.0,4.485979995735956,5.642667383129811,1.1566873873938546,0.9905463,0.0064732432,1.1337228,0.0,0.0,1.5156095,1.2050755,1.1557759,0.22008482,0.17318653,0.6131314,0.1422593,3.3868337,0.0,1.6954446,0.0,1,2006
4,0.26666666666666666,0.2,1.3207445914143643,1.722893446637632,0.4021488552232677,0.0,0.16666666666666696,0.5,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,0,0,0,0.0,0.0,0,13,15,-2,30,29,1,2.2,3.2,3.25,0.45454545454545453,0.3125,0.3076923076923077,0.422936152907686,0.29076860512403413,0.28629524196827977,0.0,1.1529592621060722,0.0,7.501903839052632,36.39461764821416,28.892713809161528,1.7237949,0.46969947,0.84250885,0.007489145,0.0,0.6133763,0.32702538,1.2419534,0.0,0.04645729,1.9585075,1.4870462,1.5090153,0.32320368,0.069993496,0.0,2,2006
-15,0.20000000000000007,0.24444444444444446,-0.12996777213424138,1.3868793735071925,1.5168471456414339,0.3333333333333339,0.16666666666666696,-1.333333333333334,-0.3333333333333335,4.0,4.0,4.0,4.0,0,0,0,0.0,0.0,0,12,9,3,33,37,-4,2.25,3.2,3.1,0.4444444444444444,0.3125,0.3225806451612903,0.41170367296119526,0.28947914505084044,0.2988171819879643,0.0,0.7493755203996669,0.0,8.590577130415486,5.894499672538647,2.6960774578768394,1.5713124,0.4441626,0.233996,0.0,0.0,0.7764059,0.21363407,1.4633191,0.0,0.23581824,0.56744015,2.002152,2.387095,0.7789211,1.5182596,0.0,0,2006
3,0.1333333333333333,-0.0888888888888889,-0.8239754098999388,0.5212606232639496,1.3452360331638884,1.0,2.0,2.666666666666666,0.5000000000000001,-5.0,-5.0,-5.0,-4.0,0,0,0,0.0,0.0,0,15,16,-1,29,26,3,1.83,3.3,4.33,0.5464480874316939,0.30303030303030304,0.23094688221709006,0.5057712932581525,0.2804731717158846,0.21375553502596287,0.0,1.0659560293137909,0.0,28.23472951532388,11.8060615335374,16.428667981786482,0.31236365,0.0,1.3426807,0.2783103,0.21923122,1.1929475,0.35009667,0.64341825,0.0,0.0,1.3497972,1.0484636,0.53392035,0.0,0.2903634,0.0,0,2006
-53,-0.4666666666666666,-0.4,-3.135616285482637,0.21979507884638633,3.355411364329023,0.5,-4.666666666666666,-5.833333333333334,-0.6666666666666665,-16.0,-15.0,-17.0,-16.0,0,0,0,0.0,0.0,0,17,1,16,25,66,-41,7.5,4.33,1.4,0.13333333333333333,0.23094688221709006,0.7142857142857143,0.12362093929073965,0.21412402879458367,0.6622550319146767,0.0,0.05878894767783656,0.0,73.97895588253297,0.2971404953936068,73.68181538713937,0.018865943,0.46137846,2.1365724,0.7012776,0.38846755,1.6705742,0.73818326,0.9250752,0.0,4.4137664,1.3736491,2.3264778,0.0,0.09936559,3.605502,4.78823,0,2006
-48,-0.4,-0.4666666666666667,-1.5497904102577325,0.4938180789219722,2.0436084891797046,-0.5,-2.333333333333334,-3.666666666666666,-1.6666666666666665,-16.0,-16.0,-17.0,-13.0,0,0,0,0.0,0.0,0,19,2,17,18,51,-33,6.0,3.8,1.53,0.16666666666666666,0.2631578947368421,0.6535947712418301,0.15383394189553895,0.24289569772979833,0.6032703603746626,0.0,0.10520778537611783,0.0,37.71202502429967,0.9738954676793736,36.738129556620294,0.0,0.6097914,2.131389,1.2064493,0.0,1.2982622,0.0,1.0526569,0.0,2.5396261,0.62581736,2.7092214,0.060459197,0.25255966,2.6635103,4.8284655,2,2006
-14,0.06666666666666665,0.2666666666666667,0.13597962044501222,0.8558424455380129,0.7198628250930007,-3.0,-0.8333333333333339,-2.0,0.16666666666666674,-15.0,-17.0,-15.0,-13.0,0,0,0,0.0,0.0,0,7,3,4,39,45,-6,3.75,3.2,2.0,0.26666666666666666,0.3125,0.5,0.2471042471042471,0.2895752895752896,0.46332046332046334,0.0,0.42796005706134094,0.0,8.084611739784107,4.110361422528587,3.9742503172555192,1.43747,0.35673782,1.5624645,0.0,0.22012655,0.46511507,0.01608342,0.85685605,0.0,0.5407768,1.7504117,2.582576,0.0,0.2891378,0.0,3.1922197,2,2006
9,-0.1333333333333333,-0.11111111111111105,-0.568859611959597,0.5067359259601947,1.0755955379197917,4.166666666666666,-0.5,1.166666666666666,-0.16666666666666674,7.0,9.0,7.0,5.0,0,0,0,0.0,0.0,0,11,12,-1,34,33,1,1.9,3.25,4.0,0.5263157894736842,0.3076923076923077,0.25,0.4855275443510737,0.2838468720821662,0.23062558356676002,0.0,1.0899182561307903,0.0,21.28746899020014,11.053840570305116,10.233628419895023,0.77431893,0.12861663,0.19643664,0.6360094,0.0,2.0610504,0.8619208,2.0123515,0.0,0.39045787,1.1706684,1.5718055,2.737329,0.41687107,1.4482665,0.0,0,2006
-41,-0.26666666666666666,-0.26666666666666666,-0.7292934506916735,0.16775564988908048,0.8970491005807539,-2.666666666666667,-0.16666666666666696,-1.333333333333334,-0.6666666666666667,-2.0,-4.0,-2.0,-1.0,0,0,0,0.0,0.0,0,20,4,16,9,44,-35,6.0,3.6,1.57,0.16666666666666666,0.2777777777777778,0.6369426751592356,0.15412303664921465,0.2568717277486911,0.5890052356020942,0.0,0.19990004997501248,0.0,112.51400454770354,4.409904598812711,108.10409994889082,1.5211389,2.3184042,1.322117,1.0328159,0.0,0.90094376,0.122920096,0.68301964,0.05571243,4.0482306,0.0,2.9658086,1.5135179,0.0,2.3322792,3.0248249,1,2006
15,0.33333333333333337,0.5777777777777777,0.5671358657130857,1.2411996990155842,0.6740638333024985,0.3333333333333339,0.6666666666666661,-1.333333333333334,0.3333333333333335,2.0,4.0,2.0,0.0,0,0,0,0.0,0.0,0,8,18,-10,38,20,18,1.9,3.25,4.0,0.5263157894736842,0.3076923076923077,0.25,0.4855275443510737,0.2838468720821662,0.23062558356676002,0.0,2.247191011235955,0.0,6.393863430669157,26.31333382017911,19.919470389509954,2.248352,0.6408287,0.44947165,0.0,0.09275162,1.1671801,0.25546038,1.6721282,0.0,0.0,2.141599,0.5929347,1.778244,0.76139355,0.20629388,0.0,0,2006
-5,-0.2,-0.06666666666666665,-0.14386107512315283,1.002290832120545,1.1461519072436979,-0.16666666666666696,-1.833333333333334,-0.6666666666666661,-1.5,-1.0,-2.0,-2.0,1.0,0,0,0,0.0,0.0,0,3,5,-2,48,41,7,2.1,3.1,3.6,0.47619047619047616,0.3225806451612903,0.2777777777777778,0.4423305588585017,0.29964328180737215,0.25802615933412604,0.0,1.6611295681063125,0.0,2.9635751948040516,4.324691218059879,1.3611160232558275,0.80149794,0.35286885,0.041280687,0.8060856,0.0,1.8233082,0.0,1.276439,0.0,0.0,0.7641781,1.5589285,1.3278044,1.0865113,0.80907375,0.0,0,2006
